time,true_temperature,measured_temperature,lkf_estimate,ekf_estimate,laser_power,lkf_error_cov,ekf_error_cov
16.900000000000002,623.7318271135505,621.0773575354555,623.7914445445156,623.5099159526178,100.0,0.170107737725475,0.170618136904182
17.0,622.3115255243887,625.4311828817519,622.495958471654,622.2287372298987,0.09394962778766214,0.17010773648889746,0.17057710168718804
17.1,623.5560077915338,626.8857501736109,623.8772312379746,623.623568082767,100.0,0.17010773537155013,0.17052925171764868
17.2,622.134472245372,620.1147536978568,622.3490143878292,622.1076854689939,0.0,0.1701077343619369,0.17049594833401366
17.3,623.38022536248,623.6172551671833,623.5985517500754,623.3691617291935,100.0,0.17010773344967012,0.1704568709730786
17.400000000000002,622.0583464662727,622.5962647708149,622.2841916528271,622.0661849996634,3.7031126788475,0.1701077326253637,0.17043174305793146
17.5,623.304645759931,621.1007356980002,623.4299134454093,623.2225076853338,100.0,0.1701077318805365,0.17039918593613068
17.6,622.178432833432,618.7796332735351,622.1490784168644,621.9517000839046,11.046608616023931,0.17010773120752518,0.17037923758479087
17.7,623.4238704831745,622.2762526410763,623.3514701901867,623.163774667306,100.0,0.17010773059940532,0.17035263039113505
17.8,622.3254995594552,619.8907653602142,622.1493420136619,621.9707998165427,12.126648546770625,0.17010773004992005,0.17033740182897195
17.900000000000002,623.569881491075,622.2902586621722,623.3523163904047,623.1825349834896,100.0,0.1701077295534159,0.17031468616744014
18.0,622.4287285712991,625.155893132228,622.3339532363398,622.172716706282,10.555995438278789,0.17010772910478444,0.1703032974951194
18.1,623.6723691548481,625.5904500430839,623.6681490185397,623.5149658668288,100.0,0.1701077286994098,0.1702823210208836
18.2,622.2499982303925,617.701073221517,622.0476209940996,621.9018262937273,0.0,0.1701077283331212,0.17027367979763072
18.3,623.4949222147834,626.3900730553472,623.4299761218273,623.2914909694128,100.0,0.17010772800215,0.1702576437066134
18.400000000000002,622.1173479380324,624.4876026988144,622.1516537115119,622.0201072900379,1.6379870373518663,0.17010772770309085,0.1702527560943019
18.5,623.3632239286769,622.4915531151129,623.363074253633,623.2379897701231,100.0,0.17010772743286687,0.17023783007091284
18.6,622.1008089228108,624.3655854201339,622.1926208763882,622.0737952043961,5.936449748423691,0.17010772718869774,0.17023437898839439
18.7,623.3468035804274,623.8967971648322,623.461777067973,623.3488274795266,100.0,0.17010772696807128,0.1702208134689672
18.8,621.9267691071408,622.4077249924866,622.05160977881,621.9442564966954,0.0,0.17010772676871752,0.17021937512599497
18.900000000000002,623.1740120865753,621.0966647548375,623.2086553208563,623.1065385615079,100.0,0.17010772658858533,0.17020825238573442
19.0,622.1296348479698,626.2432194641643,622.3338979909173,622.2369328243058,14.091230305526512,0.17010772642582142,0.17020698295175518
19.1,623.3502132845389,624.4205199507117,623.5941185773174,623.5019575217798,99.05123747335786,0.17010772627875112,0.1701950024989452
19.200000000000003,621.9301543547465,622.9926418221185,622.2022841667249,622.1146972685801,0.0,0.1701077261458613,0.17019488104453473
19.3,623.1773730602018,626.1124698478033,623.5651884476946,623.4819712497198,100.0,0.17010772602578467,0.1701848116946231
19.400000000000002,621.7585534863492,619.3976998928601,622.0219022476625,621.942745382851,0.0,0.17010772591728576,0.1701858256685643
19.5,623.0070023031958,624.5068133629853,623.3254394340707,623.2502010548988,100.0,0.17010772581924827,0.17017795077784328
19.6,621.6449348986906,625.4441597391835,622.1045026679112,622.0330485509636,2.08991114822361,0.1701077257306635,0.17018096967574298
19.700000000000003,622.894197784879,621.6449238618259,623.2822494130647,623.2142857914989,100.0,0.17010772565062002,0.17017286955652494
19.8,621.6130127345735,619.5876132066151,621.8913312895237,621.826687226448,5.103493867274302,0.17010772557829432,0.17017603388200062
19.900000000000002,622.8625042836442,622.4523950050284,623.1139546856235,623.0524754168663,100.0,0.1701077255129422,0.17016999454927645
20.0,621.8069857139983,621.1335371205228,622.0137275826265,621.9552732221193,13.587879743296515,0.1701077254538913,0.17017293055043373
20.1,623.0550874205913,622.1521787981017,623.2175334723646,623.1619361409525,100.0,0.17010772540053407,0.1701662032099993
20.200000000000003,621.871440241005,624.6569456800801,622.1402311903016,622.087423661663,8.817711180418893,0.1701077253523215,0.17016964747876842
20.3,623.1190799170365,622.147653842801,623.3375913845256,623.2873645133541,100.0,0.1701077253087576,0.1701622217127519
20.400000000000002,621.7065988336935,621.1698768719789,621.8866101693029,621.8388555334196,0.22282368810816422,0.1701077252693941,0.17016685609298052
20.5,622.9554199415038,623.4139321052547,623.1503581597168,623.1049479346764,100.0,0.170107725233826,0.17016160848996958
20.6,621.7498796565513,619.8375140831557,621.8496969413928,621.8065013728502,7.966882698738068,0.17010772520168735,0.1701661062866757
20.700000000000003,622.9983906320027,630.5439233120375,623.4184862541965,623.3775043871237,100.0,0.1701077251726475,0.17016117935574865
20.8,621.5808536809743,618.7644688942505,621.8555223929908,621.8165198434081,0.0,0.17010772514640768,0.17016527065249282
20.900000000000002,622.8305755644229,623.4601449439461,623.122772389024,623.0856817149207,100.0,0.1701077251226979,0.17016034740908473
21.0,621.6856614204016,621.8329822340463,621.9657331304144,621.9304744053819,10.214878697277626,0.1701077251012742,0.17016465233318626
21.1,622.9346325404371,622.5985297865021,623.1908933958067,623.1573523394763,100.0,0.17010772508191616,0.17015891384243728
21.200000000000003,621.7240760171181,620.9804081346168,621.9318689201363,621.8999725015088,7.7724914607477835,0.1701077250644246,0.17016331054755243
21.3,622.972771896263,622.3227650994705,623.1469757183503,623.116626927259,100.0,0.17010772504861954,0.1701579356704069
21.400000000000002,621.8367987095082,620.6065314385519,621.9461534072715,621.9172861590794,10.589714686809074,0.1701077250343384,0.17016215938110044
21.5,623.0846867197884,621.972185315828,623.1456450195088,623.1181719097251,100.0,0.1701077250214343,0.170156762588667
21.6,621.9745541808174,621.7484160938023,622.0190510043584,621.9929325257052,11.592419152489072,0.17010772500977434,0.1701608815443344
21.700000000000003,623.2214544903619,621.8438681156299,623.2094822422904,623.1846222966991,100.0,0.17010772499923865,0.17015502708378882
21.8,622.0155627055019,623.1222801811545,622.047084315838,622.0234680858582,8.02542984782312,0.17010772498971882,0.17015953790501945
21.900000000000002,623.2621688953426,623.3335613503368,623.2994819069127,623.2770185885672,100.0,0.17010772498111687,0.1701535785055107
22.0,621.9083324066803,622.1970875039142,621.951407056821,621.930057492758,2.4685176817200905,0.17010772497334434,0.17015866384968525
22.1,623.1557075818507,625.6432202076272,623.3067568217273,623.2864730046753,100.0,0.17010772496632123,0.17015350611272345
22.200000000000003,621.7370433090135,624.4482835433269,621.9910311088598,621.9717829062051,0.0,0.17010772495997525,0.17015903314546502
22.3,622.9856462692017,620.1983042598787,623.1128666313261,623.0945186932104,100.0,0.17010772495424117,0.17015351938045278
22.400000000000002,621.9638118291488,620.1436305352576,622.0038113745575,621.9863464385188,14.888794319502733,0.17010772494905996,0.1701574545525367
22.5,623.2107891777054,623.6655722620823,623.272467417236,623.2558543683937,100.0,0.1701077249443783,0.170151981190289
22.6,621.8429528870936,620.7326652124609,621.8496438384666,621.83383755396,1.9277697309037265,0.17010772494014806,0.1701574933973617
22.700000000000003,623.0907967821698,626.3942501809994,623.2419629119004,623.2269548763322,100.0,0.1701077249363257,0.1701531872545916
22.8,621.6844248122824,622.2293123473095,621.8464388749537,621.8321779665222,0.44511113260794843,0.17010772493287188,0.17015910864381242
22.900000000000002,622.9334047920208,622.8489253246139,623.0881445881713,623.0745651235982,100.0,0.1701077249297511,0.1701546594685865
